Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Variants.cs,53,16,P:System.Environment.OSVersion,,,,,if (Environment.OSVersion.Platform == PlatformID.Win32NT)                     return JackettVariant.FullFrameworkWindows;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\ServerUtil.cs,110,20,T:System.Uri,,,,,"var fullUri = new Uri(hostUri, result.RedirectingTo);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\ServerUtil.cs,110,20,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"var fullUri = new Uri(hostUri, result.RedirectingTo);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\ServerUtil.cs,109,20,T:System.Uri,,,,,var hostUri = new Uri(req.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\ServerUtil.cs,109,20,M:System.Uri.#ctor(System.String),,,,,var hostUri = new Uri(req.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\MagnetUtil.cs,34,8,T:System.Uri,,,,,public static string MagnetToInfoHash(Uri magnet)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\MagnetUtil.cs,27,8,T:System.Uri,,,,,"public static Uri InfoHashToPublicMagnet(string infoHash, string title)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\MagnetUtil.cs,31,12,T:System.Uri,,,,,"return new Uri($""magnet:?xt=urn:btih:{infoHash}&dn={WebUtilityHelpers.UrlEncode(title, Encoding.UTF8)}&{_TrackersEncoded}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\MagnetUtil.cs,31,12,M:System.Uri.#ctor(System.String),,,,,"return new Uri($""magnet:?xt=urn:btih:{infoHash}&dn={WebUtilityHelpers.UrlEncode(title, Encoding.UTF8)}&{_TrackersEncoded}"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\EnvironmentUtil.cs,27,40,P:System.Environment.OSVersion,,,,,Environment.OSVersion
